transaction_id,customer_id,date,plan,amount,anomaly_type,expected_amount,price_deviation,price_deviation_pct,plan_encoded,anomaly_score,anomaly_probability,is_anomaly
2F3569ED,CUST8832,2026-04-11,starter,29.67,normal,29.99,-0.31999999999999673,-1.0670223407802493,3,1,-0.47245243463554043,False
49088A58,CUST8561,2026-04-11,enterprise,294.34,normal,299.99,-5.650000000000034,-1.8833961132037849,1,-1,-0.5875545669003565,True
D66F849A,CUST6191,2026-04-11,basic,50.89,normal,49.99,0.8999999999999986,1.8003600720143997,0,1,-0.49973012569902486,False
B9F38913,CUST5780,2026-04-11,starter,29.69,normal,29.99,-0.29999999999999716,-1.0003334444814844,3,1,-0.4683289908502837,False
FEF445E9,CUST7287,2026-04-11,enterprise,297.09,normal,299.99,-2.900000000000034,-0.9666988899630101,1,1,-0.5243542577891874,False
B02CACD1,CUST6631,2026-04-11,basic,50.17,normal,49.99,0.17999999999999972,0.36007201440288,0,1,-0.4430216713347402,False
463BD95B,CUST3645,2026-04-11,basic,49.99,duplicate_charge,49.99,0.0,0.0,0,1,-0.4153712246333957,False
CFE50211,CUST8179,2026-04-11,starter,29.49,normal,29.99,-0.5,-1.6672224074691564,3,1,-0.47791212603593314,False
6E5F2D7C,CUST9103,2026-04-11,basic,49.11,normal,49.99,-0.8800000000000026,-1.7603520704140878,0,1,-0.47003712134012454,False
D7570B32,CUST3159,2026-04-11,basic,50.46,normal,49.99,0.46999999999999886,0.9401880376075191,0,1,-0.4566282769699172,False
D3C59887,CUST9219,2026-04-11,basic,49.32,normal,49.99,-0.6700000000000017,-1.3402680536107254,0,1,-0.44468159268044277,False
19A62877,CUST9195,2026-04-11,enterprise,300.9,normal,299.99,0.9099999999999682,0.3033434447814821,1,1,-0.49366665597640547,False
C4434375,CUST5399,2026-04-11,starter,29.57,normal,29.99,-0.41999999999999815,-1.4004668222740853,3,1,-0.4824894049309409,False
2B4201EE,CUST3466,2026-04-11,basic,49.51,normal,49.99,-0.480000000000004,-0.9601920384076895,0,1,-0.44244094248186966,False
E071837D,CUST4028,2026-04-11,basic,50.67,normal,49.99,0.6799999999999997,1.3602720544108815,0,1,-0.4521413789204592,False
9409A16C,CUST9931,2026-04-11,starter,30.26,normal,29.99,0.2700000000000031,0.9003001000333549,3,1,-0.4498455679637157,False
3D6C6A0C,CUST1089,2026-04-11,basic,50.94,normal,49.99,0.9499999999999957,1.9003800760151943,0,1,-0.5277866614782244,False
C8760D33,CUST8160,2026-04-11,enterprise,0.0,zero_charge,299.99,-299.99,-100.0,1,-1,-0.7388297450373174,True
D8C8EA55,CUST5124,2026-04-11,starter,30.32,normal,29.99,0.33000000000000185,1.1003667889296493,3,1,-0.45475273197976956,False
1DA5EFAD,CUST2852,2026-04-11,starter,30.55,normal,29.99,0.5600000000000023,1.867289096365463,3,1,-0.49932854108842406,False
FE6059F6,CUST4374,2026-04-11,basic,49.26,normal,49.99,-0.730000000000004,-1.4602920584116903,0,1,-0.450206766020326,False
30D445AB,CUST9711,2026-04-11,pro,864.58,overcharge,99.99,764.59,764.6664666466647,2,-1,-0.7505696600592007,True
31D0B386,CUST8374,2026-04-11,pro,98.23,normal,99.99,-1.759999999999991,-1.7601760176017511,2,1,-0.49400633221825463,False
BE6EB60C,CUST1671,2026-04-11,basic,49.68,normal,49.99,-0.3100000000000023,-0.6201240248049655,0,1,-0.4369064955936058,False
AE980988,CUST1541,2026-04-11,starter,29.46,normal,29.99,-0.5299999999999976,-1.7672557519172978,3,1,-0.49255632310912395,False
B01673FF,CUST5612,2026-04-11,starter,30.07,normal,29.99,0.08000000000000185,0.2667555851950712,3,1,-0.4498926750027688,False
68AA1235,CUST9050,2026-04-11,basic,49.18,normal,49.99,-0.8100000000000023,-1.6203240648129673,0,1,-0.45361845740833506,False
D118F476,CUST7276,2026-04-11,pro,98.57,normal,99.99,-1.4200000000000017,-1.4201420142014218,2,1,-0.46265776900282607,False
66B6FCA5,CUST7353,2026-04-11,basic,49.11,normal,49.99,-0.8800000000000026,-1.7603520704140878,0,1,-0.47003712134012454,False
6E404858,CUST6592,2026-04-11,basic,49.23,normal,49.99,-0.7600000000000051,-1.5203040608121725,0,1,-0.4537204359155091,False
36AE63AA,CUST9502,2026-04-11,pro,98.92,normal,99.99,-1.0699999999999932,-1.0701070107010633,2,1,-0.457137684674125,False
E22A2D77,CUST1917,2026-04-11,starter,29.48,normal,29.99,-0.509999999999998,-1.700566855618533,3,1,-0.48008813864594885,False
FD939596,CUST6052,2026-04-11,basic,49.25,normal,49.99,-0.740000000000002,-1.4802960592118461,0,1,-0.4494800152730885,False
DC5D3AF4,CUST2316,2026-04-11,basic,49.46,normal,49.99,-0.5300000000000011,-1.060212042408484,0,1,-0.43829850804540615,False
B4600791,CUST7614,2026-04-11,pro,101.55,normal,99.99,1.5600000000000023,1.5601560156015624,2,1,-0.4858602727533706,False
820FF3A9,CUST9676,2026-04-11,starter,30.34,normal,29.99,0.3500000000000014,1.1670556852284142,3,1,-0.45954251394150175,False
0EA0EC37,CUST4356,2026-04-11,basic,50.63,normal,49.99,0.6400000000000006,1.280256051210243,0,1,-0.4491297964894059,False
325B6EDD,CUST1537,2026-04-11,basic,49.58,normal,49.99,-0.4100000000000037,-0.8201640328065687,0,1,-0.44034727405046237,False
76C9399D,CUST7748,2026-04-11,basic,50.54,normal,49.99,0.5499999999999972,1.1002200440087961,0,1,-0.4548363029606981,False
C66251D6,CUST8121,2026-04-11,basic,50.24,normal,49.99,0.25,0.5001000200040008,0,1,-0.4468003417784686,False
2B585932,CUST7359,2026-04-11,starter,30.41,normal,29.99,0.4200000000000017,1.400466822274097,3,1,-0.4699899067594339,False
40FABCD6,CUST6779,2026-04-11,pro,98.66,normal,99.99,-1.3299999999999983,-1.3301330133013285,2,1,-0.45749387480762005,False
D4B61B2B,CUST2932,2026-04-11,basic,49.99,duplicate_charge,49.99,0.0,0.0,0,1,-0.4153712246333957,False
1083B9A5,CUST6954,2026-04-11,pro,98.1,normal,99.99,-1.8900000000000006,-1.8901890189018908,2,1,-0.5160325038357748,False
BE72AE24,CUST5777,2026-04-11,pro,99.37,normal,99.99,-0.6199999999999903,-0.6200620062006105,2,1,-0.44854586070025526,False
B51EDCEE,CUST5859,2026-04-11,pro,99.42,normal,99.99,-0.5699999999999932,-0.5700570057005633,2,1,-0.44499209491925423,False
D4B9EB91,CUST9320,2026-04-11,pro,101.87,normal,99.99,1.8800000000000097,1.8801880188018898,2,1,-0.5268064546522199,False
5BBA83C5,CUST5431,2026-04-11,starter,29.63,normal,29.99,-0.35999999999999943,-1.2004001333777907,3,1,-0.48119301502407547,False
03348522,CUST1769,2026-04-11,basic,49.98,normal,49.99,-0.010000000000005116,-0.020004000800170264,0,1,-0.41708846993402376,False
F774C501,CUST7274,2026-04-11,starter,30.21,normal,29.99,0.22000000000000242,0.7335778592864369,3,1,-0.4528765968866274,False
B1088CD4,CUST1663,2026-04-11,basic,49.43,normal,49.99,-0.5600000000000023,-1.1202240448089662,0,1,-0.4393840834830684,False
9901E66C,CUST3632,2026-04-11,starter,30.48,normal,29.99,0.490000000000002,1.63387795931978,3,1,-0.46488878419454954,False
789392C0,CUST1182,2026-04-11,basic,50.75,normal,49.99,0.759999999999998,1.5203040608121583,0,1,-0.4670111585016208,False
3E68C9CB,CUST6178,2026-04-11,starter,29.61,normal,29.99,-0.379999999999999,-1.2670890296765556,3,1,-0.48226371791287176,False
48B7F602,CUST8449,2026-04-11,enterprise,295.8,normal,299.99,-4.189999999999998,-1.396713223774125,1,1,-0.5398820556933384,False
47EF47DE,CUST5164,2026-04-11,basic,49.51,normal,49.99,-0.480000000000004,-0.9601920384076895,0,1,-0.44244094248186966,False
70C8DDDF,CUST3064,2026-04-11,starter,29.78,normal,29.99,-0.2099999999999973,-0.7002334111370366,3,1,-0.46604434848344123,False
83EE5745,CUST2757,2026-04-11,pro,99.99,duplicate_charge,99.99,0.0,0.0,2,1,-0.43403284179403795,False
975865B5,CUST9105,2026-04-11,starter,29.74,normal,29.99,-0.25,-0.8336112037345782,3,1,-0.46675473476356816,False
A6DEBA20,CUST8661,2026-04-11,basic,50.01,normal,49.99,0.01999999999999602,0.0400080016003121,0,1,-0.42011624771020084,False
96829FA3,CUST7342,2026-04-11,pro,101.84,normal,99.99,1.8500000000000085,1.8501850185018587,2,1,-0.5173146828056081,False
C8899998,CUST1009,2026-04-11,basic,50.58,normal,49.99,0.5899999999999963,1.1802360472094344,0,1,-0.4528221254032419,False
E465F0CB,CUST4335,2026-04-11,pro,98.4,normal,99.99,-1.5899999999999892,-1.5901590159015795,2,1,-0.47830276579092623,False
4F3D93F8,CUST2141,2026-04-11,pro,98.39,normal,99.99,-1.5999999999999943,-1.6001600160015945,2,1,-0.4794381556402825,False
4308044F,CUST8715,2026-04-11,starter,29.97,normal,29.99,-0.019999999999999574,-0.06668889629876484,3,1,-0.4443354743607833,False
0311A2F9,CUST6348,2026-04-11,basic,49.08,normal,49.99,-0.9100000000000037,-1.8203640728145705,0,1,-0.484476477008817,False
D1BEC61A,CUST7049,2026-04-11,starter,29.43,normal,29.99,-0.5599999999999987,-1.8672890963654512,3,1,-0.5081398146894843,False
08BE51BF,CUST9202,2026-04-11,enterprise,304.6,normal,299.99,4.610000000000014,1.5367178905963577,1,1,-0.5344343645159413,False
CE8E6002,CUST9125,2026-04-11,pro,100.3,normal,99.99,0.3100000000000023,0.3100310031003123,2,1,-0.44474583945708734,False
D5BF2091,CUST2331,2026-04-11,basic,49.17,normal,49.99,-0.8200000000000003,-1.6403280656131232,0,1,-0.45494342542874616,False
5D12DFF1,CUST4788,2026-04-11,basic,49.86,normal,49.99,-0.13000000000000256,-0.26005201040208553,0,1,-0.425224716439774,False
301F598C,CUST5777,2026-04-11,enterprise,296.99,normal,299.99,-3.0,-1.0000333344444814,1,1,-0.5264008721113584,False
AFCEE39A,CUST8239,2026-04-11,pro,98.18,normal,99.99,-1.809999999999988,-1.8101810181017985,2,1,-0.5007314557000376,False
C9E0B0BB,CUST1190,2026-04-11,enterprise,304.23,normal,299.99,4.240000000000009,1.4133804460148702,1,1,-0.5294832686619653,False
BFE23AB0,CUST7656,2026-04-11,starter,30.13,normal,29.99,0.14000000000000057,0.46682227409136573,3,1,-0.4519703495811221,False
BF26CD93,CUST5893,2026-04-11,pro,101.17,normal,99.99,1.1800000000000068,1.1801180118011871,2,1,-0.4509979540592461,False
450AAFAD,CUST7048,2026-04-11,starter,30.2,normal,29.99,0.21000000000000085,0.7002334111370485,3,1,-0.45218883185836745,False
DAD6B2E2,CUST1661,2026-04-11,pro,99.85,normal,99.99,-0.14000000000000057,-0.1400140014001406,2,1,-0.4369825927894112,False
DB17D41A,CUST5654,2026-04-11,pro,101.18,normal,99.99,1.190000000000012,1.1901190119012022,2,1,-0.4509045346006084,False
2B2CBE1B,CUST8245,2026-04-11,pro,98.98,normal,99.99,-1.009999999999991,-1.010101010101001,2,1,-0.45382006594159874,False
73D0ED5C,CUST2054,2026-04-11,basic,50.11,normal,49.99,0.11999999999999744,0.24004800960191527,0,1,-0.442348386889084,False
54D930D5,CUST4743,2026-04-11,enterprise,30.01,plan_price_mismatch,299.99,-269.98,-89.99633321110704,1,-1,-0.6781066653500262,True
AE8A01A7,CUST4769,2026-04-11,basic,49.06,normal,49.99,-0.9299999999999997,-1.8603720744148824,0,1,-0.4949255908607155,False
A44B350C,CUST3196,2026-04-11,basic,50.78,normal,49.99,0.7899999999999991,1.5803160632126407,0,1,-0.4681232202747204,False
E7E7BFAE,CUST9110,2026-04-11,basic,49.76,normal,49.99,-0.23000000000000398,-0.4600920184036887,0,1,-0.423456322560694,False
6BCDC9B0,CUST5846,2026-04-11,basic,50.4,normal,49.99,0.4099999999999966,0.8201640328065545,0,1,-0.45083098091960033,False
723EC98B,CUST4633,2026-04-11,starter,29.93,normal,29.99,-0.05999999999999872,-0.20006668889629453,3,1,-0.4479710919477344,False
21EECEE2,CUST8979,2026-04-11,basic,50.35,normal,49.99,0.35999999999999943,0.72014402880576,0,1,-0.44912360607752433,False
00B41BDC,CUST5402,2026-04-11,pro,101.89,normal,99.99,1.9000000000000057,1.9001900190019059,2,1,-0.5306229680875818,False
0A4FCC87,CUST1771,2026-04-11,pro,100.7,normal,99.99,0.710000000000008,0.710071007100718,2,1,-0.44427788645192434,False
1312ABAE,CUST3204,2026-04-11,enterprise,302.51,normal,299.99,2.519999999999982,0.8400280009333584,1,1,-0.5142758199392101,False
C2739B14,CUST7852,2026-04-11,basic,49.18,normal,49.99,-0.8100000000000023,-1.6203240648129673,0,1,-0.45361845740833506,False
7DD20DAD,CUST4890,2026-04-11,basic,49.08,normal,49.99,-0.9100000000000037,-1.8203640728145705,0,1,-0.484476477008817,False
8C5DA991,CUST5648,2026-04-11,enterprise,296.16,normal,299.99,-3.829999999999984,-1.2767092236407827,1,1,-0.540367760662653,False
CAF0C88C,CUST6085,2026-04-11,pro,99.99,duplicate_charge,99.99,0.0,0.0,2,1,-0.43403284179403795,False
B0288170,CUST7059,2026-04-11,basic,50.08,normal,49.99,0.0899999999999963,0.1800360072014329,0,1,-0.4352988666097153,False
37EA5077,CUST2124,2026-04-11,pro,101.99,normal,99.99,2.0,2.0002000200020005,2,1,-0.5492205868943482,False
1C962600,CUST8880,2026-04-11,enterprise,303.04,normal,299.99,3.0500000000000114,1.0167005566852265,1,1,-0.5259480481230333,False
20834A4B,CUST5268,2026-04-11,pro,98.98,normal,99.99,-1.009999999999991,-1.010101010101001,2,1,-0.45382006594159874,False
AB0EE01C,CUST6177,2026-04-11,starter,29.87,normal,29.99,-0.11999999999999744,-0.40013337779258906,3,1,-0.44879707931087914,False
2E4DD486,CUST3891,2026-04-11,starter,29.67,normal,29.99,-0.31999999999999673,-1.0670223407802493,3,1,-0.47245243463554043,False
9D191D34,CUST1282,2026-04-11,pro,99.44,normal,99.99,-0.5499999999999972,-0.5500550055005472,2,1,-0.4426462551634258,False
6849FD74,CUST2970,2026-04-11,enterprise,298.88,normal,299.99,-1.1100000000000136,-0.3700123337444627,1,1,-0.505400979120312,False
C1FC8F3E,CUST1234,2026-04-11,basic,49.16,normal,49.99,-0.8300000000000054,-1.6603320664132935,0,1,-0.45937081424403925,False
5CF47144,CUST9228,2026-04-11,starter,30.26,normal,29.99,0.2700000000000031,0.9003001000333549,3,1,-0.4498455679637157,False
D69A9F67,CUST4553,2026-04-11,basic,50.33,normal,49.99,0.3399999999999963,0.6801360272054336,0,1,-0.4491567615061337,False
538887E2,CUST8913,2026-04-11,starter,29.48,normal,29.99,-0.509999999999998,-1.700566855618533,3,1,-0.48008813864594885,False
B089E611,CUST2256,2026-04-11,enterprise,304.15,normal,299.99,4.159999999999968,1.3867128904296704,1,1,-0.5278529438530876,False
F6E68291,CUST3896,2026-04-11,pro,99.08,normal,99.99,-0.9099999999999966,-0.9100910091009067,2,1,-0.45162369445925127,False
77B91825,CUST5431,2026-04-11,basic,50.44,normal,49.99,0.44999999999999574,0.9001800360071928,0,1,-0.4548779849191023,False
851517A6,CUST5424,2026-04-11,basic,50.43,normal,49.99,0.4399999999999977,0.8801760352070368,0,1,-0.4508504573632581,False
2E1FA74D,CUST6017,2026-04-11,starter,30.41,normal,29.99,0.4200000000000017,1.400466822274097,3,1,-0.4699899067594339,False
ABCAE035,CUST1365,2026-04-11,starter,30.0,normal,29.99,0.010000000000001563,0.03334444814938834,3,1,-0.4470042534569727,False
5D4279D8,CUST4380,2026-04-11,starter,30.43,normal,29.99,0.4400000000000013,1.467155718572862,3,1,-0.469364994654112,False
263CFA26,CUST8083,2026-04-11,basic,50.75,normal,49.99,0.759999999999998,1.5203040608121583,0,1,-0.4670111585016208,False
7767BE4D,CUST3116,2026-04-11,pro,100.16,normal,99.99,0.1700000000000017,0.17001700170017173,2,1,-0.43917107660823107,False
69846EB8,CUST6238,2026-04-11,enterprise,297.05,normal,299.99,-2.9399999999999977,-0.9800326677555911,1,1,-0.52404293769986,False
0F2C0FF2,CUST6068,2026-04-11,basic,50.95,normal,49.99,0.9600000000000009,1.9203840768153648,0,1,-0.529890539800464,False
9E64D65C,CUST9996,2026-04-11,enterprise,300.3,normal,299.99,0.3100000000000023,0.10333677789259718,1,1,-0.4919793559825692,False
81E20996,CUST2932,2026-04-11,basic,49.99,duplicate_charge,49.99,0.0,0.0,0,1,-0.4153712246333957,False
3C32CC8D,CUST4670,2026-04-11,enterprise,295.73,normal,299.99,-4.259999999999991,-1.4200473349111606,1,1,-0.5415738341961364,False
5AB93270,CUST9789,2026-04-11,basic,49.35,normal,49.99,-0.6400000000000006,-1.280256051210243,0,1,-0.4420452113003792,False
E20124C1,CUST6208,2026-04-11,basic,50.72,normal,49.99,0.7299999999999969,1.460292058411676,0,1,-0.4620646039929895,False
1C176E55,CUST5967,2026-04-11,enterprise,30.41,plan_price_mismatch,299.99,-269.58,-89.8629954331811,1,-1,-0.6827580983532403,True
46D8B2EE,CUST7469,2026-04-11,starter,30.27,normal,29.99,0.28000000000000114,0.9336445481827315,3,1,-0.45183445966748775,False
9A6A27A2,CUST9549,2026-04-11,starter,29.51,normal,29.99,-0.4799999999999969,-1.6005335111703798,3,1,-0.4798975324825476,False
63ED4B34,CUST1966,2026-04-11,starter,30.19,normal,29.99,0.20000000000000284,0.6668889629876721,3,1,-0.45394341245095277,False
6FECDFAB,CUST9835,2026-04-11,starter,30.47,normal,29.99,0.4800000000000004,1.6005335111703916,3,1,-0.4631041212132286,False
1B41998F,CUST9453,2026-04-11,enterprise,304.47,normal,299.99,4.480000000000018,1.4933831127704318,1,1,-0.5274503867760817,False
0815D382,CUST8870,2026-04-11,basic,49.25,normal,49.99,-0.740000000000002,-1.4802960592118461,0,1,-0.4494800152730885,False
0EDF5ADB,CUST1525,2026-04-11,pro,100.52,normal,99.99,0.5300000000000011,0.5300530053005312,2,1,-0.4470100639015374,False
97C1A79E,CUST3783,2026-04-11,basic,49.99,duplicate_charge,49.99,0.0,0.0,0,1,-0.4153712246333957,False
DD1899C7,CUST1145,2026-04-11,basic,50.33,normal,49.99,0.3399999999999963,0.6801360272054336,0,1,-0.4491567615061337,False
17CBE546,CUST3560,2026-04-11,enterprise,296.16,normal,299.99,-3.829999999999984,-1.2767092236407827,1,1,-0.540367760662653,False
FCE452DB,CUST3451,2026-04-11,enterprise,30.3,plan_price_mismatch,299.99,-269.69,-89.89966332211074,1,-1,-0.682065532669257,True
F1E6C9A1,CUST1271,2026-04-11,basic,49.95,normal,49.99,-0.03999999999999915,-0.08001600320063841,0,1,-0.4230823275588957,False
DE0BD3C5,CUST7721,2026-04-11,starter,29.87,normal,29.99,-0.11999999999999744,-0.40013337779258906,3,1,-0.44879707931087914,False
651EF6A7,CUST5213,2026-04-11,basic,49.11,normal,49.99,-0.8800000000000026,-1.7603520704140878,0,1,-0.47003712134012454,False
F283D8C3,CUST8373,2026-04-11,starter,29.66,normal,29.99,-0.3299999999999983,-1.1003667889296376,3,1,-0.47653640134485276,False
38A0A048,CUST5971,2026-04-11,enterprise,301.03,normal,299.99,1.0399999999999636,0.3466782226074081,1,1,-0.49550294976679027,False
0854035E,CUST3461,2026-04-11,basic,49.77,normal,49.99,-0.21999999999999886,-0.4400880176035184,0,1,-0.42255223281281035,False
83A5D6B5,CUST4330,2026-04-11,enterprise,302.35,normal,299.99,2.3600000000000136,0.7866928897629966,1,1,-0.5127640501621864,False
895AA85F,CUST9662,2026-04-11,basic,50.86,normal,49.99,0.8699999999999974,1.7403480696139177,0,1,-0.482829111066751,False
31F7DFFB,CUST6293,2026-04-11,enterprise,304.05,normal,299.99,4.060000000000002,1.353378445948199,1,1,-0.5281701195598244,False
F94FB499,CUST9258,2026-04-11,basic,50.35,normal,49.99,0.35999999999999943,0.72014402880576,0,1,-0.44912360607752433,False
B3950182,CUST8569,2026-04-11,starter,29.52,normal,29.99,-0.46999999999999886,-1.5671890630210035,3,1,-0.48233261987312515,False
11D37C4C,CUST7012,2026-04-11,basic,49.19,normal,49.99,-0.8000000000000043,-1.6003200640128108,0,1,-0.4550356450216291,False
A2ECF93D,CUST2365,2026-04-11,enterprise,298.48,normal,299.99,-1.509999999999991,-0.5033501116703859,1,1,-0.5120257488721645,False
3463280D,CUST4655,2026-04-11,starter,29.76,normal,29.99,-0.22999999999999687,-0.7669223074358016,3,1,-0.46530903735610474,False
29174585,CUST5218,2026-04-11,basic,49.15,normal,49.99,-0.8400000000000034,-1.6803360672134493,0,1,-0.4633362897139679,False
1B35FE78,CUST7764,2026-04-11,starter,30.26,normal,29.99,0.2700000000000031,0.9003001000333549,3,1,-0.4498455679637157,False
F7F45304,CUST7538,2026-04-11,basic,49.91,normal,49.99,-0.0800000000000054,-0.16003200640129106,0,1,-0.4209219787838266,False
7135961D,CUST1775,2026-04-11,pro,99.75,normal,99.99,-0.23999999999999488,-0.24002400240023491,2,1,-0.4401936041137234,False
9F389DC5,CUST2218,2026-04-11,basic,49.54,normal,49.99,-0.45000000000000284,-0.900180036007207,0,1,-0.4455076612568302,False
CF2CC43F,CUST1867,2026-04-11,enterprise,296.51,normal,299.99,-3.480000000000018,-1.1600386679556045,1,1,-0.5327125110218819,False
611A7BDB,CUST8264,2026-04-11,basic,50.81,normal,49.99,0.8200000000000003,1.6403280656131232,0,1,-0.47455088441716836,False
4CDF40B4,CUST9438,2026-04-11,enterprise,305.75,normal,299.99,5.759999999999991,1.9200640021334012,1,-1,-0.5835162939837336,True
81F85CF8,CUST5809,2026-04-11,basic,50.44,normal,49.99,0.44999999999999574,0.9001800360071928,0,1,-0.4548779849191023,False
EC2A71AF,CUST1698,2026-04-11,basic,49.56,normal,49.99,-0.4299999999999997,-0.8601720344068808,0,1,-0.4406150129929638,False
8ACEF283,CUST9967,2026-04-11,pro,98.27,normal,99.99,-1.7199999999999989,-1.7201720172017192,2,1,-0.4903523522275616,False
20AAA862,CUST8062,2026-04-11,basic,49.78,normal,49.99,-0.21000000000000085,-0.4200840168033623,0,1,-0.42235008126234275,False
F442D630,CUST8973,2026-04-11,basic,50.72,normal,49.99,0.7299999999999969,1.460292058411676,0,1,-0.4620646039929895,False
36E3BAC3,CUST8943,2026-04-11,basic,50.16,normal,49.99,0.1699999999999946,0.3400680136027097,0,1,-0.445261979717587,False
6286D6A0,CUST6543,2026-04-11,starter,30.18,normal,29.99,0.19000000000000128,0.6335445148382838,3,1,-0.454314158388298,False
E7FC1944,CUST4923,2026-04-11,starter,29.87,normal,29.99,-0.11999999999999744,-0.40013337779258906,3,1,-0.44879707931087914,False
F020A284,CUST7506,2026-04-11,pro,101.37,normal,99.99,1.3800000000000097,1.38013801380139,2,1,-0.4616628843112599,False
0C284C57,CUST5227,2026-04-11,pro,100.08,normal,99.99,0.09000000000000341,0.09000900090009342,2,1,-0.43504186416274176,False
89CA7426,CUST9004,2026-04-11,starter,30.35,normal,29.99,0.360000000000003,1.2004001333778027,3,1,-0.45917216058430543,False
6F12E965,CUST5432,2026-04-11,starter,29.84,normal,29.99,-0.14999999999999858,-0.5001667222407422,3,1,-0.4494491539743878,False
DD043127,CUST4665,2026-04-11,pro,99.98,normal,99.99,-0.009999999999990905,-0.010001000100000906,2,1,-0.4343880394679432,False
CFA8D745,CUST3672,2026-04-11,basic,50.9,normal,49.99,0.9099999999999966,1.820364072814556,0,1,-0.5068337951300418,False
2F3FBCE5,CUST4598,2026-04-11,basic,50.78,normal,49.99,0.7899999999999991,1.5803160632126407,0,1,-0.4681232202747204,False
0A6481A8,CUST4714,2026-04-11,starter,29.82,normal,29.99,-0.16999999999999815,-0.5668556185395071,3,1,-0.45478971664136186,False
5A098886,CUST5781,2026-04-11,pro,99.99,duplicate_charge,99.99,0.0,0.0,2,1,-0.43403284179403795,False
A83A3F5E,CUST5361,2026-04-11,enterprise,305.8,normal,299.99,5.810000000000002,1.9367312243741466,1,-1,-0.5856461817588382,True
9DAE0942,CUST2184,2026-04-11,starter,30.58,normal,29.99,0.5899999999999999,1.967322440813604,3,1,-0.5280777368875184,False
2C67C8F9,CUST4983,2026-04-11,pro,100.32,normal,99.99,0.3299999999999983,0.33003300330032836,2,1,-0.44646360094192633,False
521F7A98,CUST7619,2026-04-11,starter,29.95,normal,29.99,-0.03999999999999915,-0.1333777925975297,3,1,-0.4435929855932668,False
989C25E9,CUST7052,2026-04-11,enterprise,304.09,normal,299.99,4.099999999999966,1.36671222374078,1,1,-0.5281614960278039,False
296F0A2E,CUST7683,2026-04-11,enterprise,305.3,normal,299.99,5.310000000000002,1.7700590019667328,1,1,-0.5670623894522493,False
67C2848A,CUST8651,2026-04-11,basic,50.33,normal,49.99,0.3399999999999963,0.6801360272054336,0,1,-0.4491567615061337,False
01AEE6DA,CUST2946,2026-04-11,basic,49.99,duplicate_charge,49.99,0.0,0.0,0,1,-0.4153712246333957,False
6D2DF951,CUST7652,2026-04-11,starter,30.37,normal,29.99,0.38000000000000256,1.2670890296765676,3,1,-0.46165544642506207,False
A5370708,CUST1482,2026-04-11,pro,98.59,normal,99.99,-1.3999999999999915,-1.4001400140013915,2,1,-0.4623198231075219,False
DFCF0236,CUST7566,2026-04-11,enterprise,302.66,normal,299.99,2.670000000000016,0.8900296676555939,1,1,-0.51370856810123,False
481207C0,CUST7563,2026-04-11,pro,100.76,normal,99.99,0.7700000000000102,0.7700770077007804,2,1,-0.44668613784517164,False
ABABD1D7,CUST1954,2026-04-11,enterprise,304.34,normal,299.99,4.349999999999966,1.4500483349444866,1,1,-0.5306707319451832,False
3B9F67FA,CUST5197,2026-04-11,pro,101.43,normal,99.99,1.440000000000012,1.4401440144014521,2,1,-0.47256344365878766,False
0F7DA41E,CUST1492,2026-04-11,enterprise,0.0,zero_charge,299.99,-299.99,-100.0,1,-1,-0.7388297450373174,True
84A95233,CUST2990,2026-04-11,enterprise,296.97,normal,299.99,-3.019999999999982,-1.0067002233407718,1,1,-0.5283110902204743,False
5F59B5DD,CUST5873,2026-04-11,enterprise,305.34,normal,299.99,5.349999999999966,1.783392779759314,1,1,-0.5700820310183891,False
98AD38C5,CUST6919,2026-04-11,starter,30.08,normal,29.99,0.08999999999999986,0.3001000333444477,3,1,-0.4480417941927982,False
6BADC6E3,CUST7985,2026-04-11,pro,98.85,normal,99.99,-1.1400000000000006,-1.1401140114011408,2,1,-0.45659795453383034,False
C6AB43D3,CUST7493,2026-04-11,starter,29.97,normal,29.99,-0.019999999999999574,-0.06668889629876484,3,1,-0.4443354743607833,False
39EA774C,CUST5611,2026-04-11,starter,30.51,normal,29.99,0.5200000000000031,1.7339113037679332,3,1,-0.483471612375299,False
57D80587,CUST1382,2026-04-11,starter,30.0,normal,29.99,0.010000000000001563,0.03334444814938834,3,1,-0.4470042534569727,False
789F59B2,CUST6541,2026-04-11,pro,98.32,normal,99.99,-1.6700000000000017,-1.6701670167016718,2,1,-0.4861329957214827,False
EFDB9661,CUST8117,2026-04-11,starter,30.09,normal,29.99,0.10000000000000142,0.33344448149383604,3,1,-0.44842099549061787,False
CCCD9FC5,CUST8544,2026-04-11,pro,100.15,normal,99.99,0.1600000000000108,0.16001600160017082,2,1,-0.43976927373207275,False
D2B2199C,CUST4747,2026-04-11,pro,101.05,normal,99.99,1.0600000000000023,1.0601060106010625,2,1,-0.4554673988031701,False
9C3203B1,CUST8041,2026-04-11,basic,49.02,normal,49.99,-0.9699999999999989,-1.9403880776155207,0,1,-0.5206619485027639,False
DBF1EF2A,CUST5805,2026-04-11,pro,98.35,normal,99.99,-1.6400000000000006,-1.6401640164016407,2,1,-0.48221316553426896,False
4B92BFFB,CUST9787,2026-04-11,starter,30.47,normal,29.99,0.4800000000000004,1.6005335111703916,3,1,-0.4631041212132286,False
